Onespread Twospread Channel Account
0	0	4.00	.00
1	0	3.00	.00
1	0	3.00	.00
0	0	2.00	.00
1	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
5	0	2.00	1.00
1	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
5	0	2.00	1.00
0	0	4.00	.00
3	0	5.00	.00
3	0	4.00	1.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
2	0	4.00	1.00
2	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
3	0	2.00	1.00
0	0	3.00	.00
0	0	4.00	.00
1	0	4.00	.00
0	0	2.00	.00
0	0	5.00	.00
2	0	2.00	1.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
1	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	5.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	2.00	.00
2	0	5.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
2	0	2.00	1.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
1	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
2	0	5.00	.00
2	0	5.00	1.00
2	0	2.00	1.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
1	0	3.00	.00
0	0	4.00	.00
0	0	3.00	.00
5	0	2.00	1.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
1	1	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
5	0	2.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	5.00	.00
3	0	5.00	.00
0	0	2.00	.00
2	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
1	0	3.00	.00
2	0	2.00	.00
2	0	4.00	.00
2	0	4.00	1.00
0	0	4.00	.00
2	0	2.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
1	0	2.00	.00
0	0	2.00	.00
3	0	2.00	1.00
3	0	2.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
1	2	3.00	1.00
0	0	4.00	.00
1	2	2.00	1.00
0	0	4.00	.00
1	0	3.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	5.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
1	0	3.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
3	0	5.00	.00
3	0	4.00	1.00
0	0	3.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
3	0	3.00	1.00
0	0	3.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
1	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
1	1	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
5	0	2.00	1.00
0	0	4.00	.00
0	0	5.00	.00
2	0	5.00	.00
0	0	3.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
2	0	2.00	1.00
2	0	2.00	1.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
1	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	3.00	.00
32	0	5.00	1.00
32	0	5.00	1.00
32	0	5.00	1.00
0	0	5.00	.00
32	0	5.00	1.00
32	0	5.00	1.00
0	0	3.00	.00
32	0	5.00	1.00
32	0	5.00	1.00
32	0	5.00	1.00
32	0	5.00	1.00
32	0	5.00	1.00
0	0	4.00	.00
32	0	2.00	1.00
32	0	5.00	1.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
1	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
32	0	5.00	1.00
1	0	2.00	.00
0	0	2.00	.00
1	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
32	0	5.00	1.00
0	0	4.00	.00
0	0	2.00	.00
32	0	5.00	1.00
32	0	5.00	1.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
32	0	5.00	1.00
0	0	4.00	.00
32	0	5.00	1.00
5	0	2.00	1.00
0	0	4.00	.00
2	0	5.00	.00
2	0	5.00	1.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
3	1	4.00	1.00
0	0	4.00	.00
0	0	2.00	.00
32	0	5.00	1.00
2	0	3.00	.00
32	0	5.00	1.00
0	0	2.00	.00
2	0	5.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
32	0	2.00	1.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	2.00	.00
32	0	2.00	1.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
32	0	2.00	1.00
0	0	5.00	.00
32	0	5.00	1.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
32	0	2.00	1.00
32	0	2.00	1.00
0	0	2.00	.00
0	0	4.00	.00
32	0	5.00	1.00
0	0	3.00	.00
0	0	2.00	.00
0	0	5.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
2	0	3.00	1.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
32	0	2.00	1.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
2	0	5.00	.00
0	0	2.00	.00
0	0	3.00	.00
2	0	2.00	1.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
1	3	2.00	1.00
0	0	4.00	.00
1	3	2.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	3.00	.00
1	0	2.00	1.00
0	0	2.00	.00
0	0	2.00	.00
2	0	5.00	1.00
0	0	2.00	.00
0	0	5.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
3	1	4.00	1.00
0	0	4.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	2.00	.00
2	0	2.00	1.00
0	0	2.00	.00
0	0	2.00	.00
0	0	3.00	.00
1	0	3.00	.00
0	0	2.00	.00
3	0	5.00	1.00
3	0	3.00	1.00
1	0	3.00	.00
2	0	5.00	1.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
3	0	2.00	.00
0	0	3.00	.00
1	0	2.00	.00
0	0	4.00	.00
3	0	2.00	1.00
0	0	4.00	.00
0	0	4.00	.00
1	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
2	0	3.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	5.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
32	0	2.00	1.00
0	0	2.00	.00
0	0	4.00	.00
1	1	4.00	1.00
18	0	5.00	1.00
18	0	2.00	1.00
0	0	4.00	.00
0	0	2.00	.00
1	0	2.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	2.00	.00
1	1	5.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
3	0	2.00	1.00
0	0	4.00	.00
18	0	5.00	1.00
0	0	4.00	.00
0	0	4.00	.00
1	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	5.00	.00
0	0	4.00	.00
2	0	3.00	.00
2	0	3.00	.00
2	0	2.00	1.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
2	0	2.00	1.00
35	0	2.00	1.00
0	0	4.00	.00
0	0	3.00	.00
18	0	5.00	1.00
0	0	4.00	.00
6	0	5.00	1.00
0	0	4.00	.00
0	0	2.00	.00
0	0	5.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
1	0	2.00	.00
1	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	5.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
1	1	3.00	.00
0	0	2.00	.00
0	0	4.00	.00
2	0	2.00	.00
2	0	3.00	1.00
1	0	3.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	5.00	.00
2	0	5.00	.00
2	0	5.00	1.00
4	0	5.00	.00
4	0	5.00	1.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
2	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
2	0	2.00	1.00
0	0	4.00	.00
0	0	3.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	2.00	.00
1	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
4	0	5.00	1.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
1	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
6	0	4.00	.00
6	0	4.00	1.00
0	0	4.00	.00
6	0	4.00	1.00
6	0	4.00	1.00
6	0	4.00	1.00
6	0	4.00	1.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
2	0	2.00	.00
2	0	3.00	1.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
2	0	4.00	.00
2	0	4.00	1.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
1	0	2.00	1.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	2.00	.00
0	0	5.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	2.00	.00
2	0	5.00	.00
2	0	5.00	1.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
3	0	3.00	1.00
0	0	3.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
3	2	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	2.00	.00
3	2	2.00	1.00
0	0	2.00	.00
0	0	3.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
3	2	2.00	1.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	5.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
1	1	2.00	1.00
2	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
1	0	2.00	1.00
0	0	3.00	.00
3	1	3.00	.00
0	0	2.00	.00
0	0	4.00	.00
1	0	3.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
2	0	4.00	.00
2	0	4.00	1.00
3	1	2.00	1.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	5.00	.00
0	0	4.00	.00
0	0	5.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
4	0	3.00	1.00
0	0	4.00	.00
0	0	3.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
4	0	3.00	1.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
2	0	4.00	.00
2	0	4.00	1.00
0	0	2.00	.00
3	1	2.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
5	0	2.00	1.00
0	0	4.00	.00
2	0	2.00	1.00
0	0	2.00	.00
0	0	3.00	.00
0	0	2.00	.00
0	0	2.00	.00
1	0	2.00	1.00
0	0	5.00	.00
0	0	3.00	.00
3	0	2.00	1.00
1	0	2.00	.00
0	0	5.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
3	2	2.00	1.00
1	0	3.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
3	1	4.00	.00
3	1	4.00	1.00
0	0	4.00	.00
0	0	5.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
1	0	2.00	1.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
2	0	5.00	.00
2	0	5.00	1.00
0	0	5.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
1	1	3.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
3	0	5.00	.00
3	0	5.00	1.00
2	0	3.00	1.00
0	0	2.00	.00
0	0	5.00	.00
3	0	5.00	1.00
0	0	2.00	.00
3	0	4.00	1.00
2	0	3.00	1.00
0	0	4.00	.00
1	1	3.00	.00
2	0	3.00	.00
0	0	4.00	.00
2	0	2.00	1.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	5.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	5.00	.00
1	0	2.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	5.00	.00
0	0	5.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
2	0	5.00	.00
0	0	4.00	.00
3	1	4.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	2.00	.00
2	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
3	2	2.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	3.00	.00
2	0	2.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
2	0	2.00	1.00
0	0	4.00	.00
0	0	2.00	.00
2	0	4.00	.00
0	0	2.00	.00
2	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
2	0	2.00	.00
1	0	2.00	.00
0	0	4.00	.00
1	0	2.00	1.00
1	0	2.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
1	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
2	0	3.00	1.00
0	0	2.00	.00
0	0	5.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
3	1	2.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
5	0	2.00	.00
5	0	2.00	1.00
2	0	2.00	.00
5	0	2.00	1.00
0	0	4.00	.00
1	0	3.00	1.00
0	0	4.00	.00
2	0	2.00	1.00
5	0	2.00	1.00
0	0	2.00	.00
5	0	2.00	1.00
33	0	5.00	1.00
0	0	4.00	.00
0	0	2.00	.00
1	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
2	0	2.00	.00
2	0	2.00	1.00
1	1	5.00	.00
0	0	2.00	.00
0	0	2.00	.00
2	1	4.00	.00
2	0	4.00	1.00
0	0	3.00	.00
2	1	4.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
2	0	2.00	1.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
1	0	3.00	1.00
0	0	5.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	5.00	.00
0	0	4.00	.00
0	0	5.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	5.00	.00
0	0	5.00	.00
0	0	2.00	.00
0	0	5.00	.00
0	0	5.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
1	0	2.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	3.00	.00
2	0	5.00	.00
2	0	5.00	1.00
0	0	2.00	.00
1	1	3.00	1.00
2	0	5.00	.00
0	0	4.00	.00
2	0	5.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
2	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
1	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
2	0	2.00	1.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
3	1	4.00	1.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	5.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
1	0	2.00	1.00
0	0	2.00	.00
0	0	4.00	.00
1	0	2.00	.00
0	0	4.00	.00
2	0	5.00	1.00
0	0	5.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	3.00	.00
1	1	2.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	5.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	5.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	3.00	.00
0	0	4.00	.00
0	0	5.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	4.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	2.00	.00
0	0	4.00	.00
0	0	2.00	.00
1	0	2.00	1.00
2	0	5.00	.00
